"TIME","GEO","GEO_LABEL","INDIC_DE","Value"
"2003","BE","Belgium","Crude rate of total population change","3.9"
"2003","BG","Bulgaria","Population on 1 January - total ","7 805 506"
"2003","BG","Bulgaria","Live births - total","67 359"
"2003","BG","Bulgaria","Deaths - total","111 927"
"2003","BG","Bulgaria","Natural change of population","-44 568"
"2003","BG","Bulgaria","Net migration plus statistical adjustment","-15 791"
"2003","BG","Bulgaria","Total population change","-60 359"
"2003","BG","Bulgaria","Crude birth rate","8.7"
"2003","BG","Bulgaria","Crude death rate ","14.4"
"2003","BG","Bulgaria","Crude rate of natural change of population","-5.7"
"2003","BG","Bulgaria","Crude rate of net migration plus statistical adjustment","-2.0"
"2003","BG","Bulgaria","Crude rate of total population change","-7.8"
"2003","CZ","Czechia","Population on 1 January - total ","10 192 649"
"2003","CZ","Czechia","Live births - total","93 685"
"2003","CZ","Czechia","Deaths - total","111 288"
"2003","CZ","Czechia","Natural change of population","-17 603"
"2003","CZ","Czechia","Net migration plus statistical adjustment","20 301"
"2003","CZ","Czechia","Total population change","2 698"
"2003","CZ","Czechia","Crude birth rate","9.2"
"2003","CZ","Czechia","Crude death rate ","10.9"
"2003","CZ","Czechia","Crude rate of natural change of population","-1.7"
"2003","CZ","Czechia","Crude rate of net migration plus statistical adjustment","2.0"
"2003","CZ","Czechia","Crude rate of total population change","0.3"
"2003","DK","Denmark","Population on 1 January - total ","5 383 507"
"2003","DK","Denmark","Live births - total","64 682"
"2003","DK","Denmark","Deaths - total","57 574"
"2003","DK","Denmark","Natural change of population","7 108"
"2003","DK","Denmark","Net migration plus statistical adjustment","7 025"
"2003","DK","Denmark","Total population change","14 133"
"2003","DK","Denmark","Crude birth rate","12.0"
"2003","DK","Denmark","Crude death rate ","10.7"
"2003","DK","Denmark","Crude rate of natural change of population","1.3"
"2003","DK","Denmark","Crude rate of net migration plus statistical adjustment","1.3"
"2003","DK","Denmark","Crude rate of total population change","2.6"
"2003","DE","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82 536 680"
"2003","DE","Germany (until 1990 former territory of the FRG)","Live births - total","706 721"
"2003","DE","Germany (until 1990 former territory of the FRG)","Deaths - total","853 946"
"2003","DE","Germany (until 1990 former territory of the FRG)","Natural change of population","-147 225"
"2003","DE","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","142 216"
"2003","DE","Germany (until 1990 former territory of the FRG)","Total population change","-5 009"
"2003","DE","Germany (until 1990 former territory of the FRG)","Crude birth rate","8.6"
"2003","DE","Germany (until 1990 former territory of the FRG)","Crude death rate ","10.3"
"2003","DE","Germany (until 1990 former territory of the FRG)","Crude rate of natural change of population","-1.8"
"2003","DE","Germany (until 1990 former territory of the FRG)","Crude rate of net migration plus statistical adjustment","1.7"
"2003","DE","Germany (until 1990 former territory of the FRG)","Crude rate of total population change","-0.1"
"2003","EE","Estonia","Population on 1 January - total ","1 375 190"
"2003","EE","Estonia","Live births - total","13 036"
"2003","EE","Estonia","Deaths - total","18 152"
"2003","EE","Estonia","Natural change of population","-5 116"
"2003","EE","Estonia","Net migration plus statistical adjustment","-3 824"
"2003","EE","Estonia","Total population change","-8 940"
"2003","EE","Estonia","Crude birth rate","9.5"
"2003","EE","Estonia","Crude death rate ","13.2"
"2003","EE","Estonia","Crude rate of natural change of population","-3.7"
"2003","EE","Estonia","Crude rate of net migration plus statistical adjustment","-2.8"
"2003","EE","Estonia","Crude rate of total population change","-6.5"
"2003","IE","Ireland","Population on 1 January - total ","3 964 191"
"2003","IE","Ireland","Live births - total","61 529"
"2003","IE","Ireland","Deaths - total","29 074"
"2003","IE","Ireland","Natural change of population","32 455"
"2003","IE","Ireland","Net migration plus statistical adjustment","32 205"
"2003","IE","Ireland","Total population change","64 660"
"2003","IE","Ireland","Crude birth rate","15.4"
"2003","IE","Ireland","Crude death rate ","7.3"
"2003","IE","Ireland","Crude rate of natural change of population","8.1"
"2003","IE","Ireland","Crude rate of net migration plus statistical adjustment","8.1"
"2003","IE","Ireland","Crude rate of total population change","16.2"
"2003","EL","Greece","Population on 1 January - total ","10 915 770"
"2003","EL","Greece","Live births - total","104 420"
"2003","EL","Greece","Deaths - total","105 529"
"2003","EL","Greece","Natural change of population","-1 109"
"2003","EL","Greece","Net migration plus statistical adjustment","25 708"
"2003","EL","Greece","Total population change","24 599"
"2003","EL","Greece","Crude birth rate","9.6"
"2003","EL","Greece","Crude death rate ","9.7"
"2003","EL","Greece","Crude rate of natural change of population","-0.1"
"2003","EL","Greece","Crude rate of net migration plus statistical adjustment","2.4"
"2003","EL","Greece","Crude rate of total population change","2.3"
"2003","ES","Spain","Population on 1 January - total ","41 827 838"
"2003","ES","Spain","Live births - total","440 531"
"2003","ES","Spain","Deaths - total","382 455"
"2003","ES","Spain","Natural change of population","58 076"
"2003","ES","Spain","Net migration plus statistical adjustment","661 537"
"2003","ES","Spain","Total population change","719 613"
"2003","ES","Spain","Crude birth rate","10.4"
"2003","ES","Spain","Crude death rate ","9.1"
"2003","ES","Spain","Crude rate of natural change of population","1.4"
"2003","ES","Spain","Crude rate of net migration plus statistical adjustment","15.7"
"2003","ES","Spain","Crude rate of total population change","17.1"
"2003","FR","France","Population on 1 January - total ","61 864 088"
"2003","FR","France","Live births - total","793 893"
"2003","FR","France","Deaths - total","562 591"
"2003","FR","France","Natural change of population","231 302"
"2003","FR","France","Net migration plus statistical adjustment","196 851"
"2003","FR","France","Total population change","428 153"
"2003","FR","France","Crude birth rate","12.8"
"2003","FR","France","Crude death rate ","9.1"
"2003","FR","France","Crude rate of natural change of population","3.7"
"2003","FR","France","Crude rate of net migration plus statistical adjustment","3.2"
"2003","FR","France","Crude rate of total population change","6.9"
"2003","HR","Croatia","Population on 1 January - total ","4 305 384"
"2003","HR","Croatia","Live births - total","39 668"
"2003","HR","Croatia","Deaths - total","52 575"
"2003","HR","Croatia","Natural change of population","-12 907"
"2003","HR","Croatia","Net migration plus statistical adjustment","13 248"
"2003","HR","Croatia","Total population change","341"
"2003","HR","Croatia","Crude birth rate","9.2"
"2003","HR","Croatia","Crude death rate ","12.2"
"2003","HR","Croatia","Crude rate of natural change of population","-3.0"
"2003","HR","Croatia","Crude rate of net migration plus statistical adjustment","3.1"
"2003","HR","Croatia","Crude rate of total population change","0.1"
"2003","IT","Italy","Population on 1 January - total ","57 130 506"
"2003","IT","Italy","Live births - total","544 063"
"2003","IT","Italy","Deaths - total","586 468"
"2003","IT","Italy","Natural change of population","-42 405"
"2003","IT","Italy","Net migration plus statistical adjustment","407 799"
"2003","IT","Italy","Total population change","365 394"
"2003","IT","Italy","Crude birth rate","9.5"
"2003","IT","Italy","Crude death rate ","10.2"
"2003","IT","Italy","Crude rate of natural change of population","-0.7"
"2003","IT","Italy","Crude rate of net migration plus statistical adjustment","7.1"
"2003","IT","Italy","Crude rate of total population change","6.4"
"2003","CY","Cyprus","Population on 1 January - total ","713 720"
"2003","CY","Cyprus","Live births - total","8 088"
"2003","CY","Cyprus","Deaths - total","5 200"
"2003","CY","Cyprus","Natural change of population","2 888"
"2003","CY","Cyprus","Net migration plus statistical adjustment","6 285"
"2003","CY","Cyprus","Total population change","9 173"
"2003","CY","Cyprus","Crude birth rate","11.3"
"2003","CY","Cyprus","Crude death rate ","7.2"
"2003","CY","Cyprus","Crude rate of natural change of population","4.0"
"2003","CY","Cyprus","Crude rate of net migration plus statistical adjustment","8.7"
"2003","CY","Cyprus","Crude rate of total population change","12.8"
"2003","LV","Latvia","Population on 1 January - total ","2 299 390"
"2003","LV","Latvia","Live births - total","21 151"
"2003","LV","Latvia","Deaths - total","32 437"
"2003","LV","Latvia","Natural change of population","-11 286"
"2003","LV","Latvia","Net migration plus statistical adjustment","-11 584"
"2003","LV","Latvia","Total population change","-22 870"
"2003","LV","Latvia","Crude birth rate","9.2"
"2003","LV","Latvia","Crude death rate ","14.2"
"2003","LV","Latvia","Crude rate of natural change of population","-4.9"
"2003","LV","Latvia","Crude rate of net migration plus statistical adjustment","-5.1"
"2003","LV","Latvia","Crude rate of total population change","-10.0"
"2003","LT","Lithuania","Population on 1 January - total ","3 431 497"
"2003","LT","Lithuania","Live births - total","29 977"
"2003","LT","Lithuania","Deaths - total","40 990"
"2003","LT","Lithuania","Natural change of population","-11 013"
"2003","LT","Lithuania","Net migration plus statistical adjustment","-21 555"
"2003","LT","Lithuania","Total population change","-32 568"
"2003","LT","Lithuania","Crude birth rate","8.8"
"2003","LT","Lithuania","Crude death rate ","12.0"
"2003","LT","Lithuania","Crude rate of natural change of population","-3.2"
"2003","LT","Lithuania","Crude rate of net migration plus statistical adjustment","-6.3"
"2003","LT","Lithuania","Crude rate of total population change","-9.5"
"2003","LU","Luxembourg","Population on 1 January - total ","448 300"
"2003","LU","Luxembourg","Live births - total","5 303"
"2003","LU","Luxembourg","Deaths - total","4 053"
"2003","LU","Luxembourg","Natural change of population","1 250"
"2003","LU","Luxembourg","Net migration plus statistical adjustment","5 410"
"2003","LU","Luxembourg","Total population change","6 660"
"2003","LU","Luxembourg","Crude birth rate","11.7"
"2003","LU","Luxembourg","Crude death rate ","9.0"
"2003","LU","Luxembourg","Crude rate of natural change of population","2.8"
"2003","LU","Luxembourg","Crude rate of net migration plus statistical adjustment","12.0"
"2003","LU","Luxembourg","Crude rate of total population change","14.7"
"2003","HU","Hungary","Population on 1 January - total ","10 142 362"
"2003","HU","Hungary","Live births - total","94 647"
"2003","HU","Hungary","Deaths - total","135 823"
"2003","HU","Hungary","Natural change of population","-41 176"
"2003","HU","Hungary","Net migration plus statistical adjustment","15 556"
"2003","HU","Hungary","Total population change","-25 620"
"2003","HU","Hungary","Crude birth rate","9.3"
"2003","HU","Hungary","Crude death rate ","13.4"
"2003","HU","Hungary","Crude rate of natural change of population","-4.1"
"2003","HU","Hungary","Crude rate of net migration plus statistical adjustment","1.5"
"2003","HU","Hungary","Crude rate of total population change","-2.5"
"2003","MT","Malta","Population on 1 January - total ","397 296"
"2003","MT","Malta","Live births - total","4 050"
"2003","MT","Malta","Deaths - total","3 146"
"2003","MT","Malta","Natural change of population","904"
"2003","MT","Malta","Net migration plus statistical adjustment","1 667"
"2003","MT","Malta","Total population change","2 571"
"2003","MT","Malta","Crude birth rate","10.2"
"2003","MT","Malta","Crude death rate ","7.9"
"2003","MT","Malta","Crude rate of natural change of population","2.3"
"2003","MT","Malta","Crude rate of net migration plus statistical adjustment","4.2"
"2003","MT","Malta","Crude rate of total population change","6.5"
"2003","NL","Netherlands","Population on 1 January - total ","16 192 572"
"2003","NL","Netherlands","Live births - total","200 297"
"2003","NL","Netherlands","Deaths - total","141 936"
"2003","NL","Netherlands","Natural change of population","58 361"
"2003","NL","Netherlands","Net migration plus statistical adjustment","7 099"
"2003","NL","Netherlands","Total population change","65 460"
"2003","NL","Netherlands","Crude birth rate","12.3"
"2003","NL","Netherlands","Crude death rate ","8.7"
"2003","NL","Netherlands","Crude rate of natural change of population","3.6"
"2003","NL","Netherlands","Crude rate of net migration plus statistical adjustment","0.4"
"2003","NL","Netherlands","Crude rate of total population change","4.0"
"2003","AT","Austria","Population on 1 January - total ","8 100 273"
"2003","AT","Austria","Live births - total","76 944"
"2003","AT","Austria","Deaths - total","77 209"
"2003","AT","Austria","Natural change of population","-265"
"2003","AT","Austria","Net migration plus statistical adjustment","42 565"
"2003","AT","Austria","Total population change","42 300"
"2003","AT","Austria","Crude birth rate","9.5"
"2003","AT","Austria","Crude death rate ","9.5"
"2003","AT","Austria","Crude rate of natural change of population","0.0"
"2003","AT","Austria","Crude rate of net migration plus statistical adjustment","5.2"
"2003","AT","Austria","Crude rate of total population change","5.2"
"2003","PL","Poland","Population on 1 January - total ","38 218 531"
"2003","PL","Poland","Live births - total","351 072"
"2003","PL","Poland","Deaths - total","365 230"
"2003","PL","Poland","Natural change of population","-14 158"
"2003","PL","Poland","Net migration plus statistical adjustment","-13 765"
"2003","PL","Poland","Total population change","-27 923"
"2003","PL","Poland","Crude birth rate","9.2"
"2003","PL","Poland","Crude death rate ","9.6"
"2003","PL","Poland","Crude rate of natural change of population","-0.4"
"2003","PL","Poland","Crude rate of net migration plus statistical adjustment","-0.4"
"2003","PL","Poland","Crude rate of total population change","-0.7"
"2003","PT","Portugal","Population on 1 January - total ","10 444 592"
"2003","PT","Portugal","Live births - total","112 515"
"2003","PT","Portugal","Deaths - total","108 795"
"2003","PT","Portugal","Natural change of population","3 720"
"2003","PT","Portugal","Net migration plus statistical adjustment","24 738"
"2003","PT","Portugal","Total population change","28 458"
"2003","PT","Portugal","Crude birth rate","10.8"
"2003","PT","Portugal","Crude death rate ","10.4"
"2003","PT","Portugal","Crude rate of natural change of population","0.4"
"2003","PT","Portugal","Crude rate of net migration plus statistical adjustment","2.4"
"2003","PT","Portugal","Crude rate of total population change","2.7"
"2003","RO","Romania","Population on 1 January - total ","21 627 509"
"2003","RO","Romania","Live births - total","212 459"
"2003","RO","Romania","Deaths - total","266 575"
"2003","RO","Romania","Natural change of population","-54 116"
"2003","RO","Romania","Net migration plus statistical adjustment","-52 251"
"2003","RO","Romania","Total population change","-106 367"
"2003","RO","Romania","Crude birth rate","9.8"
"2003","RO","Romania","Crude death rate ","12.4"
"2003","RO","Romania","Crude rate of natural change of population","-2.5"
"2003","RO","Romania","Crude rate of net migration plus statistical adjustment","-2.4"
"2003","RO","Romania","Crude rate of total population change","-4.9"
"2003","SI","Slovenia","Population on 1 January - total ","1 995 033"
"2003","SI","Slovenia","Live births - total","17 321"
"2003","SI","Slovenia","Deaths - total","19 451"
"2003","SI","Slovenia","Natural change of population","-2 130"
"2003","SI","Slovenia","Net migration plus statistical adjustment","3 530"
"2003","SI","Slovenia","Total population change","1 400"
"2003","SI","Slovenia","Crude birth rate","8.7"
"2003","SI","Slovenia","Crude death rate ","9.7"
"2003","SI","Slovenia","Crude rate of natural change of population","-1.1"
"2003","SI","Slovenia","Crude rate of net migration plus statistical adjustment","1.8"
"2003","SI","Slovenia","Crude rate of total population change","0.7"
"2003","SK","Slovakia","Population on 1 January - total ","5 374 873"
"2003","SK","Slovakia","Live births - total","51 713"
"2003","SK","Slovakia","Deaths - total","52 230"
"2003","SK","Slovakia","Natural change of population","-517"
"2003","SK","Slovakia","Net migration plus statistical adjustment","-2 481"
"2003","SK","Slovakia","Total population change","-2 998"
"2003","SK","Slovakia","Crude birth rate","9.6"
"2003","SK","Slovakia","Crude death rate ","9.7"
"2003","SK","Slovakia","Crude rate of natural change of population","-0.1"
"2003","SK","Slovakia","Crude rate of net migration plus statistical adjustment","-0.5"
"2003","SK","Slovakia","Crude rate of total population change","-0.6"
"2003","FI","Finland","Population on 1 January - total ","5 206 295"
"2003","FI","Finland","Live births - total","56 630"
"2003","FI","Finland","Deaths - total","48 996"
"2003","FI","Finland","Natural change of population","7 634"
"2003","FI","Finland","Net migration plus statistical adjustment","5 803"
"2003","FI","Finland","Total population change","13 437"
"2003","FI","Finland","Crude birth rate","10.9"
"2003","FI","Finland","Crude death rate ","9.4"
"2003","FI","Finland","Crude rate of natural change of population","1.5"
"2003","FI","Finland","Crude rate of net migration plus statistical adjustment","1.1"
"2003","FI","Finland","Crude rate of total population change","2.6"
"2003","SE","Sweden","Population on 1 January - total ","8 940 788"
"2003","SE","Sweden","Live births - total","99 157"
"2003","SE","Sweden","Deaths - total","92 961"
"2003","SE","Sweden","Natural change of population","6 196"
"2003","SE","Sweden","Net migration plus statistical adjustment","28 686"
"2003","SE","Sweden","Total population change","34 882"
"2003","SE","Sweden","Crude birth rate","11.1"
"2003","SE","Sweden","Crude death rate ","10.4"
"2003","SE","Sweden","Crude rate of natural change of population","0.7"
"2003","SE","Sweden","Crude rate of net migration plus statistical adjustment","3.2"
"2003","SE","Sweden","Crude rate of total population change","3.9"
"2003","UK","United Kingdom","Population on 1 January - total ","59 501 394"
"2003","UK","United Kingdom","Live births - total","695 549"
"2003","UK","United Kingdom","Deaths - total","611 185"
"2003","UK","United Kingdom","Natural change of population","84 364"
"2003","UK","United Kingdom","Net migration plus statistical adjustment","208 001"
"2003","UK","United Kingdom","Total population change","292 365"
"2003","UK","United Kingdom","Crude birth rate","11.7"
"2003","UK","United Kingdom","Crude death rate ","10.2"
"2003","UK","United Kingdom","Crude rate of natural change of population","1.4"
"2003","UK","United Kingdom","Crude rate of net migration plus statistical adjustment","3.5"
"2003","UK","United Kingdom","Crude rate of total population change","4.9"
"2003","IS","Iceland","Population on 1 January - total ","288 471"
"2003","IS","Iceland","Live births - total","4 143"
"2003","IS","Iceland","Deaths - total","1 827"
"2003","IS","Iceland","Natural change of population","2 316"
"2003","IS","Iceland","Net migration plus statistical adjustment","-217"
"2003","IS","Iceland","Total population change","2 099"
"2003","IS","Iceland","Crude birth rate","14.3"
"2003","IS","Iceland","Crude death rate ","6.3"
"2003","IS","Iceland","Crude rate of natural change of population","8.0"
"2003","IS","Iceland","Crude rate of net migration plus statistical adjustment","-0.7"
"2003","IS","Iceland","Crude rate of total population change","7.2"
"2003","LI","Liechtenstein","Population on 1 January - total ","33 863"
"2003","LI","Liechtenstein","Live births - total","347"
"2003","LI","Liechtenstein","Deaths - total","217"
"2003","LI","Liechtenstein","Natural change of population","130"
"2003","LI","Liechtenstein","Net migration plus statistical adjustment","301"
"2003","LI","Liechtenstein","Total population change","431"
"2003","LI","Liechtenstein","Crude birth rate","10.2"
"2003","LI","Liechtenstein","Crude death rate ","6.4"
"2003","LI","Liechtenstein","Crude rate of natural change of population","3.8"
"2003","LI","Liechtenstein","Crude rate of net migration plus statistical adjustment","8.8"
"2003","LI","Liechtenstein","Crude rate of total population change","12.6"
"2003","NO","Norway","Population on 1 January - total ","4 552 252"
"2003","NO","Norway","Live births - total","56 458"
"2003","NO","Norway","Deaths - total","42 478"
"2003","NO","Norway","Natural change of population","13 980"
"2003","NO","Norway","Net migration plus statistical adjustment","11 225"
"2003","NO","Norway","Total population change","25 205"
"2003","NO","Norway","Crude birth rate","12.4"
"2003","NO","Norway","Crude death rate ","9.3"
"2003","NO","Norway","Crude rate of natural change of population","3.1"
"2003","NO","Norway","Crude rate of net migration plus statistical adjustment","2.5"
"2003","NO","Norway","Crude rate of total population change","5.5"
"2003","CH","Switzerland","Population on 1 January - total ","7 313 853"
"2003","CH","Switzerland","Live births - total","71 848"
"2003","CH","Switzerland","Deaths - total","63 070"
"2003","CH","Switzerland","Natural change of population","8 778"
"2003","CH","Switzerland","Net migration plus statistical adjustment","41 517"
"2003","CH","Switzerland","Total population change","50 295"
"2003","CH","Switzerland","Crude birth rate","9.8"
"2003","CH","Switzerland","Crude death rate ","8.6"
"2003","CH","Switzerland","Crude rate of natural change of population","1.2"
"2003","CH","Switzerland","Crude rate of net migration plus statistical adjustment","5.7"
"2003","CH","Switzerland","Crude rate of total population change","6.9"
"2003","ME","Montenegro","Population on 1 January - total ","610 510"
"2003","ME","Montenegro","Live births - total","8 344"
"2003","ME","Montenegro","Deaths - total","5 704"
"2003","ME","Montenegro","Natural change of population","2 640"
"2003","ME","Montenegro","Net migration plus statistical adjustment","-936"
"2003","ME","Montenegro","Total population change","1 704"
"2003","ME","Montenegro","Crude birth rate","13.6"
"2003","ME","Montenegro","Crude death rate ","9.3"
"2003","ME","Montenegro","Crude rate of natural change of population","4.3"
"2003","ME","Montenegro","Crude rate of net migration plus statistical adjustment","-1.5"
"2003","ME","Montenegro","Crude rate of total population change","2.8"
"2003","MK","North Macedonia","Population on 1 January - total ","2 023 654"
"2003","MK","North Macedonia","Live births - total","27 011"
"2003","MK","North Macedonia","Deaths - total","18 006"
"2003","MK","North Macedonia","Natural change of population","9 005"
"2003","MK","North Macedonia","Net migration plus statistical adjustment","-2 767"
"2003","MK","North Macedonia","Total population change","6 238"
"2003","MK","North Macedonia","Crude birth rate","13.3"
"2003","MK","North Macedonia","Crude death rate ","8.9"
"2003","MK","North Macedonia","Crude rate of natural change of population","4.4"
"2003","MK","North Macedonia","Crude rate of net migration plus statistical adjustment","-1.4"
"2003","MK","North Macedonia","Crude rate of total population change","3.1"
"2003","AL","Albania","Population on 1 January - total ","3 044 993"
"2003","AL","Albania","Live births - total","47 012"
"2003","AL","Albania","Deaths - total","17 967"
"2003","AL","Albania","Natural change of population","29 045"
"2003","AL","Albania","Net migration plus statistical adjustment","-39 807"
"2003","AL","Albania","Total population change","-10 762"
"2003","AL","Albania","Crude birth rate","15.5"
"2003","AL","Albania","Crude death rate ","5.9"
"2003","AL","Albania","Crude rate of natural change of population","9.6"
"2003","AL","Albania","Crude rate of net migration plus statistical adjustment","-13.1"
"2003","AL","Albania","Crude rate of total population change","-3.5"
"2003","RS","Serbia","Population on 1 January - total ","7 490 918"
"2003","RS","Serbia","Live births - total","79 025"
"2003","RS","Serbia","Deaths - total","103 946"
"2003","RS","Serbia","Natural change of population","-24 921"
"2003","RS","Serbia","Net migration plus statistical adjustment","4 266"
"2003","RS","Serbia","Total population change","-20 655"
"2003","RS","Serbia","Crude birth rate","10.6"
"2003","RS","Serbia","Crude death rate ","13.9"
"2003","RS","Serbia","Crude rate of natural change of population","-3.3"
"2003","RS","Serbia","Crude rate of net migration plus statistical adjustment","0.6"
"2003","RS","Serbia","Crude rate of total population change","-2.8"
"2003","TR","Turkey","Population on 1 January - total ","66 401 847"
"2003","TR","Turkey","Live births - total","1 199 000"
"2003","TR","Turkey","Deaths - total","419 000"
"2003","TR","Turkey","Natural change of population","780 000"
"2003","TR","Turkey","Net migration plus statistical adjustment","5 400"
"2003","TR","Turkey","Total population change","785 405"
"2003","TR","Turkey","Crude birth rate","18.0"
"2003","TR","Turkey","Crude death rate ","6.3"
"2003","TR","Turkey","Crude rate of natural change of population","11.7"
"2003","TR","Turkey","Crude rate of net migration plus statistical adjustment","0.1"
"2003","TR","Turkey","Crude rate of total population change","11.8"
"2004","BE","Belgium","Population on 1 January - total ","10 396 421"
"2004","BE","Belgium","Live births - total","117 295"
"2004","BE","Belgium","Deaths - total","101 256"
"2004","BE","Belgium","Natural change of population","16 039"
"2004","BE","Belgium","Net migration plus statistical adjustment","33 392"
"2004","BE","Belgium","Total population change","49 431"
"2004","BE","Belgium","Crude birth rate","11.3"
"2004","BE","Belgium","Crude death rate ","9.7"
"2004","BE","Belgium","Crude rate of natural change of population","1.5"
"2004","BE","Belgium","Crude rate of net migration plus statistical adjustment","3.2"
"2004","BE","Belgium","Crude rate of total population change","4.7"
"2004","BG","Bulgaria","Population on 1 January - total ","7 745 147"
"2004","BG","Bulgaria","Live births - total","69 886"
"2004","BG","Bulgaria","Deaths - total","110 110"
"2004","BG","Bulgaria","Natural change of population","-40 224"
"2004","BG","Bulgaria","Net migration plus statistical adjustment","-16 350"
"2004","BG","Bulgaria","Total population change","-56 574"
"2004","BG","Bulgaria","Crude birth rate","9.1"
"2004","BG","Bulgaria","Crude death rate ","14.3"
"2004","BG","Bulgaria","Crude rate of natural change of population","-5.2"
"2004","BG","Bulgaria","Crude rate of net migration plus statistical adjustment","-2.1"
"2004","BG","Bulgaria","Crude rate of total population change","-7.3"
"2004","CZ","Czechia","Population on 1 January - total ","10 195 347"
"2004","CZ","Czechia","Live births - total","97 664"
"2004","CZ","Czechia","Deaths - total","107 177"
"2004","CZ","Czechia","Natural change of population","-9 513"
"2004","CZ","Czechia","Net migration plus statistical adjustment","13 021"
"2004","CZ","Czechia","Total population change","3 508"
"2004","CZ","Czechia","Crude birth rate","9.6"
"2004","CZ","Czechia","Crude death rate ","10.5"
"2004","CZ","Czechia","Crude rate of natural change of population","-0.9"
"2004","CZ","Czechia","Crude rate of net migration plus statistical adjustment","1.3"
"2004","CZ","Czechia","Crude rate of total population change","0.3"
"2004","DK","Denmark","Population on 1 January - total ","5 397 640"
"2004","DK","Denmark","Live births - total","64 609"
"2004","DK","Denmark","Deaths - total","55 806"
"2004","DK","Denmark","Natural change of population","8 803"
"2004","DK","Denmark","Net migration plus statistical adjustment","4 962"
"2004","DK","Denmark","Total population change","13 765"
"2004","DK","Denmark","Crude birth rate","12.0"
"2004","DK","Denmark","Crude death rate ","10.3"
"2004","DK","Denmark","Crude rate of natural change of population","1.6"
"2004","DK","Denmark","Crude rate of net migration plus statistical adjustment","0.9"
"2004","DK","Denmark","Crude rate of total population change","2.5"
"2004","DE","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82 531 671"
"2004","DE","Germany (until 1990 former territory of the FRG)","Live births - total","705 622"
"2004","DE","Germany (until 1990 former territory of the FRG)","Deaths - total","818 271"
"2004","DE","Germany (until 1990 former territory of the FRG)","Natural change of population","-112 649"
"2004","DE","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","81 827"
"2004","DE","Germany (until 1990 former territory of the FRG)","Total population change","-30 822"
"2004","DE","Germany (until 1990 former territory of the FRG)","Crude birth rate","8.6"
"2004","DE","Germany (until 1990 former territory of the FRG)","Crude death rate ","9.9"
"2004","DE","Germany (until 1990 former territory of the FRG)","Crude rate of natural change of population","-1.4"
"2004","DE","Germany (until 1990 former territory of the FRG)","Crude rate of net migration plus statistical adjustment","1.0"
"2004","DE","Germany (until 1990 former territory of the FRG)","Crude rate of total population change","-0.4"
"2004","EE","Estonia","Population on 1 January - total ","1 366 250"
"2004","EE","Estonia","Live births - total","13 992"
"2004","EE","Estonia","Deaths - total","17 685"
"2004","EE","Estonia","Natural change of population","-3 693"
"2004","EE","Estonia","Net migration plus statistical adjustment","-3 707"
"2004","EE","Estonia","Total population change","-7 400"
"2004","EE","Estonia","Crude birth rate","10.3"
"2004","EE","Estonia","Crude death rate ","13.0"
"2004","EE","Estonia","Crude rate of natural change of population","-2.7"
"2004","EE","Estonia","Crude rate of net migration plus statistical adjustment","-2.7"
"2004","EE","Estonia","Crude rate of total population change","-5.4"
"2004","IE","Ireland","Population on 1 January - total ","4 028 851"
"2004","IE","Ireland","Live births - total","61 972"
"2004","IE","Ireland","Deaths - total","28 665"
"2004","IE","Ireland","Natural change of population","33 307"
"2004","IE","Ireland","Net migration plus statistical adjustment","49 514"
"2004","IE","Ireland","Total population change","82 821"
"2004","IE","Ireland","Crude birth rate","15.2"
"2004","IE","Ireland","Crude death rate ","7.0"
"2004","IE","Ireland","Crude rate of natural change of population","8.2"
"2004","IE","Ireland","Crude rate of net migration plus statistical adjustment","12.2"
"2004","IE","Ireland","Crude rate of total population change","20.3"
"2004","EL","Greece","Population on 1 January - total ","10 940 369"
"2004","EL","Greece","Live births - total","105 655"
"2004","EL","Greece","Deaths - total","104 942"
"2004","EL","Greece","Natural change of population","713"
"2004","EL","Greece","Net migration plus statistical adjustment","28 830"
"2004","EL","Greece","Total population change","29 543"
"2004","EL","Greece","Crude birth rate","9.6"
"2004","EL","Greece","Crude death rate ","9.6"
"2004","EL","Greece","Crude rate of natural change of population","0.1"
"2004","EL","Greece","Crude rate of net migration plus statistical adjustment","2.6"
"2004","EL","Greece","Crude rate of total population change","2.7"
"2004","ES","Spain","Population on 1 January - total ","42 547 451"
"2004","ES","Spain","Live births - total","453 172"
"2004","ES","Spain","Deaths - total","369 564"
"2004","ES","Spain","Natural change of population","83 608"
"2004","ES","Spain","Net migration plus statistical adjustment","665 279"
"2004","ES","Spain","Total population change","748 887"
"2004","ES","Spain","Crude birth rate","10.6"
"2004","ES","Spain","Crude death rate ","8.6"
"2004","ES","Spain","Crude rate of natural change of population","1.9"
"2004","ES","Spain","Crude rate of net migration plus statistical adjustment","15.5"
"2004","ES","Spain","Crude rate of total population change","17.4"
"2004","FR","France","Population on 1 January - total ","62 292 241"
"2004","FR","France","Live births - total","800 240"
"2004","FR","France","Deaths - total","519 589"
"2004","FR","France","Natural change of population","280 651"
"2004","FR","France","Net migration plus statistical adjustment","199 978"
"2004","FR","France","Total population change","480 629"
"2004","FR","France","Crude birth rate","12.8"
